id,synsetId,subSynsetId,modelId,split
019263,22,22,019263,train
029064,49,49,029064,train
035312,47,47,035312,train
023055,49,49,023055,train
047259,49,49,047259,train
042719,53,53,042719,train
043020,28,28,043020,train
051205,18,18,051205,train
049749,24,24,049749,train
001511,44,44,001511,train
051642,32,32,051642,train
036638,47,47,036638,train
000246,32,32,000246,train
027988,18,18,027988,train
028432,11,11,028432,train
018227,0,0,018227,train
037944,0,0,037944,train
013295,1,1,013295,train
046658,16,16,046658,train
040419,4,4,040419,train
026776,49,49,026776,train
004568,44,44,004568,train
013239,16,16,013239,train
037844,30,30,037844,train
035666,18,18,035666,train
006305,53,53,006305,train
040810,49,49,040810,train
040463,16,16,040463,train
023978,18,18,023978,train
017031,17,17,017031,train
005752,12,12,005752,train
047703,1,1,047703,train
023300,24,24,023300,train
010630,16,16,010630,train
011824,49,49,011824,train
039751,18,18,039751,train
020091,49,49,020091,train
037570,53,53,037570,train
024837,0,0,024837,train
017143,9,9,017143,train
004282,47,47,004282,train
040374,11,11,040374,train
027976,18,18,027976,train
013664,53,53,013664,train
000918,44,44,000918,train
048374,49,49,048374,train
006700,12,12,006700,train
015469,18,18,015469,train
020941,53,53,020941,train
031601,37,37,031601,train
033026,26,26,033026,train
016536,6,6,016536,train
039829,16,16,039829,train
011833,50,50,011833,train
039816,49,49,039816,train
046880,53,53,046880,train
006487,18,18,006487,train
020032,17,17,020032,train
029415,18,18,029415,train
045724,30,30,045724,train
007549,4,4,007549,train
037364,18,18,037364,train
024885,6,6,024885,train
040345,22,22,040345,train
008507,44,44,008507,train
010949,16,16,010949,train
008968,49,49,008968,train
014461,18,18,014461,train
014501,52,52,014501,train
049776,53,53,049776,train
035440,0,0,035440,train
007001,47,47,007001,train
036775,44,44,036775,train
021223,24,24,021223,train
000515,22,22,000515,train
010294,49,49,010294,train
021091,18,18,021091,train
032612,53,53,032612,train
026479,18,18,026479,train
006915,44,44,006915,train
043570,6,6,043570,train
010299,22,22,010299,train
043418,49,49,043418,train
008639,49,49,008639,train
009137,49,49,009137,train
003583,42,42,003583,train
045404,16,16,045404,train
033756,49,49,033756,train
017383,49,49,017383,train
030835,44,44,030835,train
030918,32,32,030918,train
009876,30,30,009876,train
037379,26,26,037379,train
032962,16,16,032962,train
044884,0,0,044884,train
000284,18,18,000284,train
012284,49,49,012284,train
020930,16,16,020930,train
046215,49,49,046215,train
050145,0,0,050145,train
011547,28,28,011547,train
029162,16,16,029162,train
018167,16,16,018167,train
049400,0,0,049400,train
032147,49,49,032147,train
008014,49,49,008014,train
009795,6,6,009795,train
009651,28,28,009651,train
034452,49,49,034452,train
041466,18,18,041466,train
006494,2,2,006494,train
038764,6,6,038764,train
049827,30,30,049827,train
013036,47,47,013036,train
007066,28,28,007066,train
021147,19,19,021147,train
017865,18,18,017865,train
034650,30,30,034650,train
021676,47,47,021676,train
012771,18,18,012771,train
006481,49,49,006481,train
021750,30,30,021750,train
014689,0,0,014689,train
008022,0,0,008022,train
015747,49,49,015747,train
051008,0,0,051008,train
005038,0,0,005038,train
027469,30,30,027469,train
022740,18,18,022740,train
003777,47,47,003777,train
031124,26,26,031124,train
038502,24,24,038502,train
050665,44,44,050665,train
022650,18,18,022650,train
042373,30,30,042373,train
030212,0,0,030212,train
044723,29,29,044723,train
014680,12,12,014680,train
032625,49,49,032625,train
006992,18,18,006992,train
033890,49,49,033890,train
028040,52,52,028040,train
029710,16,16,029710,train
045794,18,18,045794,train
020333,18,18,020333,train
006911,18,18,006911,train
038221,37,37,038221,train
023247,26,26,023247,train
028485,53,53,028485,train
049454,49,49,049454,train
002573,11,11,002573,train
017471,27,27,017471,train
015952,0,0,015952,train
046343,16,16,046343,train
033381,16,16,033381,train
029991,49,49,029991,train
004566,18,18,004566,train
010337,18,18,010337,train
050062,16,16,050062,train
008616,30,30,008616,train
013640,18,18,013640,train
017709,47,47,017709,train
009048,47,47,009048,train
027035,18,18,027035,train
042641,16,16,042641,train
034107,49,49,034107,train
021308,44,44,021308,train
000263,22,22,000263,train
013732,4,4,013732,train
001001,0,0,001001,train
039910,9,9,039910,train
018870,49,49,018870,train
012397,16,16,012397,train
006559,18,18,006559,train
048450,32,32,048450,train
008194,0,0,008194,train
011876,26,26,011876,train
043458,44,44,043458,train
001424,44,44,001424,train
006675,18,18,006675,train
016357,28,28,016357,train
016261,41,41,016261,train
044761,18,18,044761,train
036635,29,29,036635,train
031372,23,23,031372,train
012249,4,4,012249,train
014336,49,49,014336,train
038905,0,0,038905,train
035125,25,25,035125,train
031734,49,49,031734,train
039538,5,5,039538,train
020724,44,44,020724,train
025729,28,28,025729,train
043461,18,18,043461,train
031049,49,49,031049,train
028129,53,53,028129,train
003365,6,6,003365,train
013755,18,18,013755,train
033734,48,48,033734,train
048078,44,44,048078,train
010649,0,0,010649,train
042699,0,0,042699,train
023915,16,16,023915,train
030164,49,49,030164,train
002598,18,18,002598,train
016664,49,49,016664,train
008725,16,16,008725,train
005514,16,16,005514,train
018367,0,0,018367,train
008103,49,49,008103,train
041558,49,49,041558,train
041216,3,3,041216,train
026794,49,49,026794,train
043278,18,18,043278,train
012463,13,13,012463,train
043118,6,6,043118,train
025476,53,53,025476,train
000085,11,11,000085,train
008967,17,17,008967,train
044844,47,47,044844,train
036107,0,0,036107,train
019706,44,44,019706,train
035554,18,18,035554,train
024508,18,18,024508,train
034936,49,49,034936,train
003791,0,0,003791,train
028159,19,19,028159,train
012475,25,25,012475,train
005579,18,18,005579,train
012179,6,6,012179,train
028604,16,16,028604,train
030012,30,30,030012,train
044093,41,41,044093,train
005771,0,0,005771,train
036412,12,12,036412,train
030310,20,20,030310,train
034677,22,22,034677,train
012981,52,52,012981,train
016630,44,44,016630,train
013908,18,18,013908,train
010598,49,49,010598,train
000565,11,11,000565,train
034927,29,29,034927,train
046888,30,30,046888,train
050524,44,44,050524,train
039511,52,52,039511,train
031783,6,6,031783,train
014279,0,0,014279,train
028342,49,49,028342,train
043641,16,16,043641,train
027373,0,0,027373,train
034105,49,49,034105,train
046952,16,16,046952,train
045226,18,18,045226,train
027237,49,49,027237,train
041605,8,8,041605,train
009263,13,13,009263,train
019657,36,36,019657,train
036139,0,0,036139,train
045438,49,49,045438,train
015398,12,12,015398,train
010235,16,16,010235,train
017095,11,11,017095,train
018381,47,47,018381,train
039240,11,11,039240,train
020098,16,16,020098,train
001542,49,49,001542,train
033392,25,25,033392,train
027585,6,6,027585,train
005829,11,11,005829,train
049104,49,49,049104,train
008744,47,47,008744,train
002128,17,17,002128,train
051202,17,17,051202,train
018740,26,26,018740,train
027034,53,53,027034,train
003177,11,11,003177,train
027941,47,47,027941,train
015742,44,44,015742,train
011572,49,49,011572,train
029553,8,8,029553,train
030883,24,24,030883,train
025564,12,12,025564,train
008191,24,24,008191,train
043640,16,16,043640,train
039002,33,33,039002,train
032537,8,8,032537,train
034906,22,22,034906,train
018031,49,49,018031,train
041344,47,47,041344,train
039901,13,13,039901,train
044372,44,44,044372,train
030713,24,24,030713,train
026224,11,11,026224,train
029470,32,32,029470,train
050171,47,47,050171,train
044053,49,49,044053,train
006569,0,0,006569,train
048371,0,0,048371,train
037701,18,18,037701,train
029440,44,44,029440,train
018404,30,30,018404,train
040643,4,4,040643,train
020499,26,26,020499,train
030264,18,18,030264,train
033529,54,54,033529,train
049822,49,49,049822,train
005971,49,49,005971,train
034493,0,0,034493,train
015638,16,16,015638,train
014337,49,49,014337,train
025969,36,36,025969,train
039888,49,49,039888,train
048415,30,30,048415,train
027070,0,0,027070,train
046542,18,18,046542,train
024354,47,47,024354,train
003059,30,30,003059,train
020779,18,18,020779,train
038269,8,8,038269,train
016196,28,28,016196,train
008563,0,0,008563,train
041857,47,47,041857,train
041060,52,52,041060,train
003685,21,21,003685,train
018451,22,22,018451,train
034176,0,0,034176,train
007440,31,31,007440,train
038880,12,12,038880,train
040796,11,11,040796,train
019953,6,6,019953,train
001072,49,49,001072,train
014970,32,32,014970,train
011966,23,23,011966,train
043386,0,0,043386,train
010296,28,28,010296,train
023618,16,16,023618,train
013145,6,6,013145,train
018002,44,44,018002,train
014035,49,49,014035,train
018801,30,30,018801,train
046550,49,49,046550,train
038870,39,39,038870,train
005667,6,6,005667,train
047606,44,44,047606,train
031936,22,22,031936,train
017879,6,6,017879,train
042173,11,11,042173,train
046867,16,16,046867,train
034870,24,24,034870,train
019132,35,35,019132,train
035923,31,31,035923,train
029919,18,18,029919,train
028496,49,49,028496,train
049960,32,32,049960,train
048937,32,32,048937,train
030831,44,44,030831,train
049402,11,11,049402,train
030140,18,18,030140,train
046280,6,6,046280,train
050725,6,6,050725,train
012502,12,12,012502,train
039463,30,30,039463,train
011262,31,31,011262,train
007247,44,44,007247,train
032132,18,18,032132,train
036682,44,44,036682,train
043238,47,47,043238,train
032146,53,53,032146,train
044302,18,18,044302,train
039385,49,49,039385,train
021748,18,18,021748,train
003838,5,5,003838,train
030867,19,19,030867,train
031654,47,47,031654,train
040629,0,0,040629,train
007543,28,28,007543,train
036714,18,18,036714,train
017840,47,47,017840,train
041016,41,41,041016,train
032868,26,26,032868,train
029752,18,18,029752,train
045986,49,49,045986,train
044703,16,16,044703,train
043714,49,49,043714,train
045208,31,31,045208,train
026862,44,44,026862,train
041306,44,44,041306,train
044324,49,49,044324,train
004917,40,40,004917,train
016857,45,45,016857,train
023610,49,49,023610,train
047466,16,16,047466,train
017832,18,18,017832,train
036032,18,18,036032,train
023365,53,53,023365,train
048850,49,49,048850,train
001668,15,15,001668,train
027972,50,50,027972,train
023160,49,49,023160,train
030974,49,49,030974,train
020353,16,16,020353,train
014715,49,49,014715,train
016658,32,32,016658,train
038016,30,30,038016,train
031861,47,47,031861,train
034949,17,17,034949,train
045714,0,0,045714,train
001128,9,9,001128,train
009039,53,53,009039,train
037263,6,6,037263,train
007680,11,11,007680,train
004569,18,18,004569,train
032008,44,44,032008,train
032659,18,18,032659,train
010841,16,16,010841,train
033640,49,49,033640,train
015577,16,16,015577,train
045913,44,44,045913,train
035112,47,47,035112,train
035623,49,49,035623,train
039316,18,18,039316,train
007822,45,45,007822,train
011038,47,47,011038,train
008426,44,44,008426,train
047475,19,19,047475,train
015235,30,30,015235,train
043970,49,49,043970,train
014661,22,22,014661,train
019790,0,0,019790,train
045585,18,18,045585,train
022677,22,22,022677,train
008289,44,44,008289,train
009473,8,8,009473,train
031938,0,0,031938,train
028464,18,18,028464,train
004028,6,6,004028,train
012078,49,49,012078,train
036443,53,53,036443,train
039389,0,0,039389,train
036480,30,30,036480,train
015457,49,49,015457,train
047237,26,26,047237,train
009543,52,52,009543,train
014960,53,53,014960,train
044715,16,16,044715,train
049094,16,16,049094,train
048167,51,51,048167,train
043752,18,18,043752,train
029262,31,31,029262,train
006561,18,18,006561,train
046397,4,4,046397,train
039618,24,24,039618,train
006101,6,6,006101,train
026916,49,49,026916,train
031815,17,17,031815,train
050564,0,0,050564,train
009734,49,49,009734,train
002938,32,32,002938,train
042996,8,8,042996,train
042765,17,17,042765,train
028740,49,49,028740,train
004409,0,0,004409,train
022669,43,43,022669,train
032795,0,0,032795,train
030762,32,32,030762,train
014034,48,48,014034,train
030378,0,0,030378,train
034298,18,18,034298,train
038658,30,30,038658,train
025443,16,16,025443,train
025906,18,18,025906,train
039857,49,49,039857,train
016059,8,8,016059,train
001780,16,16,001780,train
047540,53,53,047540,train
021024,0,0,021024,train
017733,6,6,017733,train
022116,16,16,022116,train
018050,44,44,018050,train
034964,47,47,034964,train
046194,49,49,046194,train
021767,18,18,021767,train
006314,0,0,006314,train
046097,30,30,046097,train
015614,18,18,015614,train
047612,49,49,047612,train
018754,18,18,018754,train
039239,18,18,039239,train
040226,47,47,040226,train
026604,53,53,026604,train
032430,19,19,032430,train
041425,26,26,041425,train
048336,18,18,048336,train
013522,35,35,013522,train
029748,49,49,029748,train
008201,12,12,008201,train
018460,18,18,018460,train
050216,16,16,050216,train
034007,28,28,034007,train
038477,6,6,038477,train
036127,0,0,036127,train
039971,41,41,039971,train
001691,47,47,001691,train
040915,32,32,040915,train
041309,49,49,041309,train
023349,6,6,023349,train
039159,49,49,039159,train
043266,16,16,043266,train
023840,16,16,023840,train
008988,18,18,008988,train
000547,46,46,000547,train
008435,0,0,008435,train
014046,17,17,014046,train
027305,18,18,027305,train
004559,49,49,004559,train
004293,5,5,004293,train
000687,18,18,000687,train
026680,47,47,026680,train
039300,38,38,039300,train
049600,36,36,049600,train
016309,6,6,016309,train
007678,42,42,007678,train
031354,22,22,031354,train
018462,49,49,018462,train
044879,0,0,044879,train
040146,50,50,040146,train
003415,18,18,003415,train
025508,18,18,025508,train
045678,18,18,045678,train
012585,44,44,012585,train
014613,53,53,014613,train
041015,38,38,041015,train
011157,19,19,011157,train
037743,49,49,037743,train
001086,26,26,001086,train
024029,12,12,024029,train
007905,18,18,007905,train
002233,0,0,002233,train
025333,42,42,025333,train
002826,14,14,002826,train
031885,53,53,031885,train
043956,16,16,043956,train
020390,18,18,020390,train
045014,18,18,045014,train
025410,49,49,025410,train
051566,24,24,051566,train
029374,18,18,029374,train
037213,0,0,037213,train
009529,19,19,009529,train
034278,21,21,034278,train
000814,12,12,000814,train
001594,18,18,001594,train
008086,0,0,008086,train
034983,0,0,034983,train
039120,18,18,039120,train
037673,53,53,037673,train
025149,22,22,025149,train
014809,0,0,014809,train
042891,24,24,042891,train
050579,32,32,050579,train
026145,47,47,026145,train
010875,0,0,010875,train
003515,53,53,003515,train
049675,30,30,049675,train
025044,49,49,025044,train
050912,28,28,050912,train
012421,6,6,012421,train
010988,29,29,010988,train
035408,0,0,035408,train
032489,6,6,032489,train
001786,0,0,001786,train
011991,6,6,011991,train
030092,49,49,030092,train
042158,53,53,042158,train
000488,18,18,000488,train
050894,50,50,050894,train
002267,16,16,002267,train
012595,16,16,012595,train
032597,16,16,032597,train
014643,6,6,014643,train
015211,18,18,015211,train
004823,24,24,004823,train
027817,44,44,027817,train
033083,4,4,033083,train
020694,21,21,020694,train
037946,6,6,037946,train
012597,49,49,012597,train
016530,47,47,016530,train
016740,49,49,016740,train
